"box","ID","time_inside_min","in_","out_","out_duration","sleep","counter","direction_reliable","overlap","rel_day","start","end","type","DB","no_song","no_calls","noYN","noCallsYN","N","f_type","no_vocs","noVocsYN","f_noYN","no_mins_song","no_mins_calls","no_mins_vocs","song_per_time","calls_per_time","vocs_per_time","date_","hour_of_out"
"2736",95,"B4X1864",34.8590333342552,2019-04-26 17:40:04,2019-04-26 18:14:53,2.542,0,361,1,-1,5,2019-04-26 17:06:00,2019-04-26 18:48:59,"after",-34,4,2,1,1,34,"after",6,1,"1",1,1,1,0.114747875009755,0.0573739375048775,0.172121812514633,2019-04-26,18
"2737",95,"B4X1864",15.5816333333651,2019-04-26 18:19:19,2019-04-26 18:34:49,4.898,0,362,1,-1,5,2019-04-26 18:04:00,2019-04-26 18:49:59,"before",-34,13,0,1,0,15,"before",13,1,"1",4,0,4,0.834315615177709,0,0.834315615177709,2019-04-26,18
"2738",95,"B4X1864",15.5816333333651,2019-04-26 18:19:19,2019-04-26 18:34:49,4.898,0,362,1,-1,5,2019-04-26 18:04:00,2019-04-26 18:49:59,NA,-34,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-26,18
"2739",95,"B4X1864",15.5816333333651,2019-04-26 18:19:19,2019-04-26 18:34:49,4.898,0,362,1,-1,5,2019-04-26 18:04:00,2019-04-26 18:49:59,"during",-34,4,2,1,1,14,"during",6,1,"1",1,1,1,0.256712496977757,0.128356248488878,0.385068745466635,2019-04-26,18
"2740",95,"B4X1864",15.5816333333651,2019-04-26 18:19:19,2019-04-26 18:34:49,4.898,0,362,1,-1,5,2019-04-26 18:04:00,2019-04-26 18:49:59,"after",-34,0,0,0,0,15,"after",0,0,"0",0,0,0,0,0,0,2019-04-26,18
"2741",95,"B4X1864",10.2476999998093,2019-04-26 18:41:45,2019-04-26 18:51:57,2.862,0,363,1,-1,5,2019-04-26 18:32:00,2019-04-26 19:01:59,"before",-34,0,0,0,0,9,"before",0,0,"0",0,0,0,0,0,0,2019-04-26,18
"2742",95,"B4X1864",10.2476999998093,2019-04-26 18:41:45,2019-04-26 18:51:57,2.862,0,363,1,-1,5,2019-04-26 18:32:00,2019-04-26 19:01:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-26,18
"2743",95,"B4X1864",10.2476999998093,2019-04-26 18:41:45,2019-04-26 18:51:57,2.862,0,363,1,-1,5,2019-04-26 18:32:00,2019-04-26 19:01:59,"during",-34,2,0,1,0,10,"during",2,1,"1",1,0,1,0.195165744512156,0,0.195165744512156,2019-04-26,18
"2744",95,"B4X1864",10.2476999998093,2019-04-26 18:41:45,2019-04-26 18:51:57,2.862,0,363,1,-1,5,2019-04-26 18:32:00,2019-04-26 19:01:59,"after",-34,0,0,0,0,10,"after",0,0,"0",0,0,0,0,0,0,2019-04-26,18
"2745",99,"B4X1528",650.364816665649,2019-04-26 19:35:18,2019-04-27 06:25:35,4.889,-1,1103,1,1,5,2019-04-26 19:21:00,2019-04-26 19:49:59,"before",-34,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-27,6
"2746",99,"B4X1528",650.364816665649,2019-04-26 19:35:18,2019-04-27 06:25:35,4.889,-1,1103,1,1,5,2019-04-26 19:21:00,2019-04-26 19:49:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-27,6
"2747",99,"B4X1528",650.364816665649,2019-04-26 19:35:18,2019-04-27 06:25:35,4.889,-1,1103,1,1,5,2019-04-26 19:21:00,2019-04-26 19:49:59,"during",-34,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-27,6
"2748",115,"B4P9328",642.877383331458,2019-04-14 19:36:36,2019-04-15 06:19:26,2.643,-1,1040,1,1,2,2019-04-14 19:22:00,2019-04-14 19:50:59,"before",-34,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-15,6
"2749",115,"B4P9328",642.877383331458,2019-04-14 19:36:36,2019-04-15 06:19:26,2.643,-1,1040,1,1,2,2019-04-14 19:22:00,2019-04-14 19:50:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-15,6
"2750",115,"B4P9328",642.877383331458,2019-04-14 19:36:36,2019-04-15 06:19:26,2.643,-1,1040,1,1,2,2019-04-14 19:22:00,2019-04-14 19:50:59,"during",-34,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-15,6
"2751",115,"B4P9328",642.877383331458,2019-04-14 19:36:36,2019-04-15 06:19:26,2.643,1,96,1,-1,3,2019-04-15 05:50:00,2019-04-15 06:48:59,"during",-34,276,29,1,1,29,"during",305,1,"1",22,7,22,9.2,0.966666666666667,10.1666666666667,2019-04-15,6
"2752",115,"B4P9328",642.877383331458,2019-04-14 19:36:36,2019-04-15 06:19:26,2.643,1,96,1,-1,3,2019-04-15 05:50:00,2019-04-15 06:48:59,NA,-34,2,27,1,1,1,NA,29,1,"1",1,1,1,0.0666666666666667,0.9,0.966666666666667,2019-04-15,6
"2753",115,"B4P9328",642.877383331458,2019-04-14 19:36:36,2019-04-15 06:19:26,2.643,1,96,1,-1,3,2019-04-15 05:50:00,2019-04-15 06:48:59,"after",-34,141,44,1,1,29,"after",185,1,"1",15,9,18,4.7,1.46666666666667,6.16666666666667,2019-04-15,6
"2754",115,"B4P9328",18.2692999998728,2019-04-15 06:32:40,2019-04-15 06:50:50,6.158,0,97,0,-1,3,2019-04-15 06:15:00,2019-04-15 07:08:59,"before",-34,235,78,1,1,17,"before",313,1,"1",16,7,17,12.8631091504128,4.26945750524339,17.1325666556562,2019-04-15,6
"2755",115,"B4P9328",18.2692999998728,2019-04-15 06:32:40,2019-04-15 06:50:50,6.158,0,97,0,-1,3,2019-04-15 06:15:00,2019-04-15 07:08:59,NA,-34,3,4,1,1,2,NA,7,1,"1",1,2,2,0.164209904047823,0.21894653873043,0.383156442778253,2019-04-15,6
"2756",115,"B4P9328",18.2692999998728,2019-04-15 06:32:40,2019-04-15 06:50:50,6.158,0,97,0,-1,3,2019-04-15 06:15:00,2019-04-15 07:08:59,"during",-34,15,3,1,1,17,"during",18,1,"1",3,3,5,0.821049520239114,0.164209904047823,0.985259424286936,2019-04-15,6
"2757",115,"B4P9328",18.2692999998728,2019-04-15 06:32:40,2019-04-15 06:50:50,6.158,0,97,0,-1,3,2019-04-15 06:15:00,2019-04-15 07:08:59,"after",-34,18,4,1,1,18,"after",22,1,"1",8,3,9,0.985259424286936,0.21894653873043,1.20420596301737,2019-04-15,6
"2758",115,"B4P9328",626.005183335145,2019-04-15 19:48:08,2019-04-16 06:14:04,4.311,-1,1041,0,1,3,2019-04-15 19:34:00,2019-04-15 20:02:59,"before",-34,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-16,6
"2759",115,"B4P9328",626.005183335145,2019-04-15 19:48:08,2019-04-16 06:14:04,4.311,-1,1041,0,1,3,2019-04-15 19:34:00,2019-04-15 20:02:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-16,6
"2760",115,"B4P9328",626.005183335145,2019-04-15 19:48:08,2019-04-16 06:14:04,4.311,-1,1041,0,1,3,2019-04-15 19:34:00,2019-04-15 20:02:59,"during",-34,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-16,6
"2761",115,"B4P9328",626.005183335145,2019-04-15 19:48:08,2019-04-16 06:14:04,4.311,1,98,0,-1,4,2019-04-16 05:45:00,2019-04-16 06:43:59,"during",-34,184,68,1,1,29,"during",252,1,"1",20,6,20,6.13333333333333,2.26666666666667,8.4,2019-04-16,6
"2762",115,"B4P9328",626.005183335145,2019-04-15 19:48:08,2019-04-16 06:14:04,4.311,1,98,0,-1,4,2019-04-16 05:45:00,2019-04-16 06:43:59,NA,-34,27,1,1,1,1,NA,28,1,"1",1,1,1,0.9,0.0333333333333333,0.933333333333333,2019-04-16,6
"2763",115,"B4P9328",626.005183335145,2019-04-15 19:48:08,2019-04-16 06:14:04,4.311,1,98,0,-1,4,2019-04-16 05:45:00,2019-04-16 06:43:59,"after",-34,112,8,1,1,29,"after",120,1,"1",10,5,14,3.73333333333333,0.266666666666667,4,2019-04-16,6
"2764",115,"B4P9328",15.1953333338102,2019-04-16 06:27:11,2019-04-16 06:42:19,3.72,0,99,1,-1,4,2019-04-16 06:12:00,2019-04-16 06:56:59,"before",-34,164,8,1,1,15,"before",172,1,"1",13,3,13,10.7927872589076,0.526477427263783,11.3192646861713,2019-04-16,6
"2765",115,"B4P9328",15.1953333338102,2019-04-16 06:27:11,2019-04-16 06:42:19,3.72,0,99,1,-1,4,2019-04-16 06:12:00,2019-04-16 06:56:59,NA,-34,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-16,6
"2766",115,"B4P9328",15.1953333338102,2019-04-16 06:27:11,2019-04-16 06:42:19,3.72,0,99,1,-1,4,2019-04-16 06:12:00,2019-04-16 06:56:59,"during",-34,0,5,0,1,14,"during",5,1,"0",0,4,4,0,0.329048392039864,0.329048392039864,2019-04-16,6
"2767",115,"B4P9328",15.1953333338102,2019-04-16 06:27:11,2019-04-16 06:42:19,3.72,0,99,1,-1,4,2019-04-16 06:12:00,2019-04-16 06:56:59,"after",-34,2,0,1,0,14,"after",2,1,"1",1,0,1,0.131619356815946,0,0.131619356815946,2019-04-16,6
"2768",115,"B4P9328",3.11105000178019,2019-04-16 11:45:08,2019-04-16 11:48:10,4.663,0,100,1,1,4,2019-04-16 11:43:00,2019-04-16 11:50:59,"before",-34,0,0,0,0,2,"before",0,0,"0",0,0,0,0,0,0,2019-04-16,11
"2769",115,"B4P9328",3.11105000178019,2019-04-16 11:45:08,2019-04-16 11:48:10,4.663,0,100,1,1,4,2019-04-16 11:43:00,2019-04-16 11:50:59,NA,-34,0,2,0,1,2,NA,2,1,"0",0,1,1,0,0.642869770288349,0.642869770288349,2019-04-16,11
"2770",115,"B4P9328",3.11105000178019,2019-04-16 11:45:08,2019-04-16 11:48:10,4.663,0,100,1,1,4,2019-04-16 11:43:00,2019-04-16 11:50:59,"during",-34,6,3,1,1,2,"during",9,1,"1",2,1,2,1.92860931086505,0.964304655432524,2.89291396629757,2019-04-16,11
"2771",115,"B4P9328",3.11105000178019,2019-04-16 11:45:08,2019-04-16 11:48:10,4.663,0,100,1,1,4,2019-04-16 11:43:00,2019-04-16 11:50:59,"after",-34,0,0,0,0,2,"after",0,0,"0",0,0,0,0,0,0,2019-04-16,11
"2772",122,"B4X1790",636.058166666826,2019-04-12 19:43:48,2019-04-13 06:19:48,3.49,1,285,1,1,-1,2019-04-13 05:50:00,2019-04-13 06:48:59,"during",-34,214,11,1,1,29,"during",225,1,"1",22,2,22,7.13333333333333,0.366666666666667,7.5,2019-04-13,6
"2773",122,"B4X1790",636.058166666826,2019-04-12 19:43:48,2019-04-13 06:19:48,3.49,1,285,1,1,-1,2019-04-13 05:50:00,2019-04-13 06:48:59,NA,-34,0,14,0,1,1,NA,14,1,"0",0,1,1,0,0.466666666666667,0.466666666666667,2019-04-13,6
"2774",122,"B4X1790",636.058166666826,2019-04-12 19:43:48,2019-04-13 06:19:48,3.49,1,285,1,1,-1,2019-04-13 05:50:00,2019-04-13 06:48:59,"after",-34,132,13,1,1,29,"after",145,1,"1",16,5,18,4.4,0.433333333333333,4.83333333333333,2019-04-13,6
"2775",122,"B4X1790",2.13221666812897,2019-04-13 19:40:56,2019-04-13 19:42:59,4.933,0,286,1,-1,-1,2019-04-13 19:39:00,2019-04-13 19:44:59,"before",-34,0,0,0,0,1,"before",0,0,"0",0,0,0,0,0,0,2019-04-13,19
"2776",122,"B4X1790",2.13221666812897,2019-04-13 19:40:56,2019-04-13 19:42:59,4.933,0,286,1,-1,-1,2019-04-13 19:39:00,2019-04-13 19:44:59,NA,-34,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-13,19
"2777",122,"B4X1790",2.13221666812897,2019-04-13 19:40:56,2019-04-13 19:42:59,4.933,0,286,1,-1,-1,2019-04-13 19:39:00,2019-04-13 19:44:59,"during",-34,0,1,0,1,2,"during",1,1,"0",0,1,1,0,0.468995489505063,0.468995489505063,2019-04-13,19
"2778",122,"B4X1790",2.13221666812897,2019-04-13 19:40:56,2019-04-13 19:42:59,4.933,0,286,1,-1,-1,2019-04-13 19:39:00,2019-04-13 19:44:59,"after",-34,0,0,0,0,1,"after",0,0,"0",0,0,0,0,0,0,2019-04-13,19
"2779",122,"B4X1790",628.813733331362,2019-04-13 19:43:32,2019-04-14 06:12:19,1.824,-1,1119,1,-1,-1,2019-04-13 19:29:00,2019-04-13 19:57:59,"before",-34,0,1,0,1,14,"before",1,1,"0",0,1,1,0,0.0333333333333333,0.0333333333333333,2019-04-14,6
"2780",122,"B4X1790",628.813733331362,2019-04-13 19:43:32,2019-04-14 06:12:19,1.824,-1,1119,1,-1,-1,2019-04-13 19:29:00,2019-04-13 19:57:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-14,6
"2781",122,"B4X1790",628.813733331362,2019-04-13 19:43:32,2019-04-14 06:12:19,1.824,-1,1119,1,-1,-1,2019-04-13 19:29:00,2019-04-13 19:57:59,"during",-34,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-14,6
"2782",124,"B4X1868",634.24538333416,2019-04-23 19:50:57,2019-04-24 06:25:06,5.723,-1,1142,1,1,5,2019-04-23 19:36:00,2019-04-23 20:04:59,"before",-34,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-24,6
"2783",124,"B4X1868",634.24538333416,2019-04-23 19:50:57,2019-04-24 06:25:06,5.723,-1,1142,1,1,5,2019-04-23 19:36:00,2019-04-23 20:04:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-24,6
"2784",124,"B4X1868",634.24538333416,2019-04-23 19:50:57,2019-04-24 06:25:06,5.723,-1,1142,1,1,5,2019-04-23 19:36:00,2019-04-23 20:04:59,"during",-34,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-24,6
"2785",125,"B4H0150",660.496750001113,2019-04-07 19:42:15,2019-04-08 06:42:43,1.805,-1,1003,1,1,-2,2019-04-07 19:28:00,2019-04-07 19:56:59,"before",-34,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-08,6
"2786",125,"B4H0150",660.496750001113,2019-04-07 19:42:15,2019-04-08 06:42:43,1.805,-1,1003,1,1,-2,2019-04-07 19:28:00,2019-04-07 19:56:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-08,6
"2787",125,"B4H0150",660.496750001113,2019-04-07 19:42:15,2019-04-08 06:42:43,1.805,-1,1003,1,1,-2,2019-04-07 19:28:00,2019-04-07 19:56:59,"during",-34,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-08,6
"2788",125,"B4H0150",645.07038333416,2019-04-08 19:42:36,2019-04-09 06:27:35,5.223,1,3,1,-1,0,2019-04-09 05:58:00,2019-04-09 06:56:59,"during",-34,152,5,1,1,29,"during",157,1,"1",15,3,16,5.06666666666667,0.166666666666667,5.23333333333333,2019-04-09,6
"2789",125,"B4H0150",645.07038333416,2019-04-08 19:42:36,2019-04-09 06:27:35,5.223,1,3,1,-1,0,2019-04-09 05:58:00,2019-04-09 06:56:59,NA,-34,4,0,1,0,1,NA,4,1,"1",1,0,1,0.133333333333333,0,0.133333333333333,2019-04-09,6
"2790",125,"B4H0150",645.07038333416,2019-04-08 19:42:36,2019-04-09 06:27:35,5.223,1,3,1,-1,0,2019-04-09 05:58:00,2019-04-09 06:56:59,"after",-34,113,228,1,1,29,"after",341,1,"1",21,16,25,3.76666666666667,7.6,11.3666666666667,2019-04-09,6
"2791",125,"B4H0150",21.697900001208,2019-04-09 06:42:42,2019-04-09 07:04:20,3.874,0,4,1,-1,0,2019-04-09 06:21:00,2019-04-09 07:25:59,"before",-34,144,206,1,1,21,"before",350,1,"1",17,15,20,6.63658695044142,9.49400633188148,16.1305932823229,2019-04-09,7
"2792",125,"B4H0150",21.697900001208,2019-04-09 06:42:42,2019-04-09 07:04:20,3.874,0,4,1,-1,0,2019-04-09 06:21:00,2019-04-09 07:25:59,NA,-34,6,2,1,1,2,NA,8,1,"1",2,1,2,0.276524456268393,0.0921748187561309,0.368699275024524,2019-04-09,7
"2793",125,"B4H0150",21.697900001208,2019-04-09 06:42:42,2019-04-09 07:04:20,3.874,0,4,1,-1,0,2019-04-09 06:21:00,2019-04-09 07:25:59,"during",-34,62,33,1,1,21,"during",95,1,"1",13,6,16,2.85741938144006,1.52088450947616,4.37830389091622,2019-04-09,7
"2794",125,"B4H0150",21.697900001208,2019-04-09 06:42:42,2019-04-09 07:04:20,3.874,0,4,1,-1,0,2019-04-09 06:21:00,2019-04-09 07:25:59,"after",-34,1,2,1,1,21,"after",3,1,"1",1,1,2,0.0460874093780654,0.0921748187561309,0.138262228134196,2019-04-09,7
"2795",125,"B4H0150",658.980700000127,2019-04-09 19:41:19,2019-04-10 06:40:13,4.842,-1,1004,1,1,0,2019-04-09 19:27:00,2019-04-09 19:55:59,"before",-34,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-10,6
"2796",125,"B4H0150",658.980700000127,2019-04-09 19:41:19,2019-04-10 06:40:13,4.842,-1,1004,1,1,0,2019-04-09 19:27:00,2019-04-09 19:55:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-10,6
"2797",125,"B4H0150",658.980700000127,2019-04-09 19:41:19,2019-04-10 06:40:13,4.842,-1,1004,1,1,0,2019-04-09 19:27:00,2019-04-09 19:55:59,"during",-34,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-10,6
"2798",125,"B4H0150",658.980700000127,2019-04-09 19:41:19,2019-04-10 06:40:13,4.842,1,5,1,-1,1,2019-04-10 06:11:00,2019-04-10 07:09:59,"during",-34,191,51,1,1,29,"during",242,1,"1",26,11,28,6.36666666666667,1.7,8.06666666666667,2019-04-10,6
"2799",125,"B4H0150",658.980700000127,2019-04-09 19:41:19,2019-04-10 06:40:13,4.842,1,5,1,-1,1,2019-04-10 06:11:00,2019-04-10 07:09:59,NA,-34,0,2,0,1,1,NA,2,1,"0",0,1,1,0,0.0666666666666667,0.0666666666666667,2019-04-10,6
"2800",125,"B4H0150",658.980700000127,2019-04-09 19:41:19,2019-04-10 06:40:13,4.842,1,5,1,-1,1,2019-04-10 06:11:00,2019-04-10 07:09:59,"after",-34,56,47,1,1,29,"after",103,1,"1",14,11,20,1.86666666666667,1.56666666666667,3.43333333333333,2019-04-10,6
"2801",125,"B4H0150",20.3282333334287,2019-04-10 06:54:13,2019-04-10 07:14:30,2.694,0,6,1,-1,1,2019-04-10 06:34:00,2019-04-10 07:33:59,"before",-34,56,17,1,1,20,"before",73,1,"1",10,5,13,2.75478931599585,0.836275328070167,3.59106464406601,2019-04-10,7
"2802",125,"B4H0150",20.3282333334287,2019-04-10 06:54:13,2019-04-10 07:14:30,2.694,0,6,1,-1,1,2019-04-10 06:34:00,2019-04-10 07:33:59,NA,-34,2,0,1,0,2,NA,2,1,"1",1,0,1,0.0983853327141374,0,0.0983853327141374,2019-04-10,7
"2803",125,"B4H0150",20.3282333334287,2019-04-10 06:54:13,2019-04-10 07:14:30,2.694,0,6,1,-1,1,2019-04-10 06:34:00,2019-04-10 07:33:59,"during",-34,18,50,1,1,19,"during",68,1,"1",9,13,15,0.885467994427236,2.45963331785343,3.34510131228067,2019-04-10,7
"2804",125,"B4H0150",20.3282333334287,2019-04-10 06:54:13,2019-04-10 07:14:30,2.694,0,6,1,-1,1,2019-04-10 06:34:00,2019-04-10 07:33:59,"after",-34,10,0,1,0,19,"after",10,1,"1",3,0,3,0.491926663570687,0,0.491926663570687,2019-04-10,7
"2805",125,"B4H0150",662.205950001876,2019-04-12 19:22:04,2019-04-13 06:24:12,4.357,-1,1005,1,1,3,2019-04-12 19:08:00,2019-04-12 19:36:59,"before",-34,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-13,6
"2806",125,"B4H0150",662.205950001876,2019-04-12 19:22:04,2019-04-13 06:24:12,4.357,-1,1005,1,1,3,2019-04-12 19:08:00,2019-04-12 19:36:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-13,6
"2807",125,"B4H0150",662.205950001876,2019-04-12 19:22:04,2019-04-13 06:24:12,4.357,-1,1005,1,1,3,2019-04-12 19:08:00,2019-04-12 19:36:59,"during",-34,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-13,6
"2808",125,"B4H0150",662.205950001876,2019-04-12 19:22:04,2019-04-13 06:24:12,4.357,1,7,1,-1,4,2019-04-13 05:55:00,2019-04-13 06:53:59,"during",-34,130,11,1,1,29,"during",141,1,"1",19,5,19,4.33333333333333,0.366666666666667,4.7,2019-04-13,6
"2809",125,"B4H0150",662.205950001876,2019-04-12 19:22:04,2019-04-13 06:24:12,4.357,1,7,1,-1,4,2019-04-13 05:55:00,2019-04-13 06:53:59,NA,-34,3,2,1,1,1,NA,5,1,"1",1,1,1,0.1,0.0666666666666667,0.166666666666667,2019-04-13,6
"2810",125,"B4H0150",662.205950001876,2019-04-12 19:22:04,2019-04-13 06:24:12,4.357,1,7,1,-1,4,2019-04-13 05:55:00,2019-04-13 06:53:59,"after",-34,40,11,1,1,29,"after",51,1,"1",13,2,15,1.33333333333333,0.366666666666667,1.7,2019-04-13,6
"2811",125,"B4H0150",19.9063500006994,2019-04-13 06:49:02,2019-04-13 07:08:52,4.381,0,8,1,-1,4,2019-04-13 06:30:00,2019-04-13 07:27:59,"before",-34,28,0,1,0,19,"before",28,1,"1",9,0,9,1.40658634049016,0,1.40658634049016,2019-04-13,7
"2812",125,"B4H0150",19.9063500006994,2019-04-13 06:49:02,2019-04-13 07:08:52,4.381,0,8,1,-1,4,2019-04-13 06:30:00,2019-04-13 07:27:59,NA,-34,0,2,0,1,2,NA,2,1,"0",0,1,1,0,0.100470452892154,0.100470452892154,2019-04-13,7
"2813",125,"B4H0150",19.9063500006994,2019-04-13 06:49:02,2019-04-13 07:08:52,4.381,0,8,1,-1,4,2019-04-13 06:30:00,2019-04-13 07:27:59,"during",-34,1,21,1,1,18,"during",22,1,"1",1,7,8,0.050235226446077,1.05493975536762,1.10517498181369,2019-04-13,7
"2814",125,"B4H0150",19.9063500006994,2019-04-13 06:49:02,2019-04-13 07:08:52,4.381,0,8,1,-1,4,2019-04-13 06:30:00,2019-04-13 07:27:59,"after",-34,2,0,1,0,19,"after",2,1,"1",2,0,2,0.100470452892154,0,0.100470452892154,2019-04-13,7
"2815",125,"B4H0150",25.4575000007947,2019-04-13 07:42:52,2019-04-13 08:08:16,3.45,0,9,1,-1,4,2019-04-13 07:18:00,2019-04-13 08:32:59,"before",-34,0,0,0,0,24,"before",0,0,"0",0,0,0,0,0,0,2019-04-13,8
"2816",125,"B4H0150",25.4575000007947,2019-04-13 07:42:52,2019-04-13 08:08:16,3.45,0,9,1,-1,4,2019-04-13 07:18:00,2019-04-13 08:32:59,NA,-34,0,6,0,1,2,NA,6,1,"0",0,1,1,0,0.235686929188361,0.235686929188361,2019-04-13,8
"2817",125,"B4H0150",25.4575000007947,2019-04-13 07:42:52,2019-04-13 08:08:16,3.45,0,9,1,-1,4,2019-04-13 07:18:00,2019-04-13 08:32:59,"during",-34,1,25,1,1,25,"during",26,1,"1",1,12,13,0.0392811548647268,0.982028871618171,1.0213100264829,2019-04-13,8
"2818",125,"B4H0150",25.4575000007947,2019-04-13 07:42:52,2019-04-13 08:08:16,3.45,0,9,1,-1,4,2019-04-13 07:18:00,2019-04-13 08:32:59,"after",-34,0,1,0,1,24,"after",1,1,"0",0,1,1,0,0.0392811548647268,0.0392811548647268,2019-04-13,8
"2819",125,"B4H0150",3.39166666666667,2019-04-13 08:12:07,2019-04-13 08:15:28,2.5,0,10,1,-1,4,2019-04-13 08:09:00,2019-04-13 08:17:59,"before",-34,0,0,0,0,3,"before",0,0,"0",0,0,0,0,0,0,2019-04-13,8
"2820",125,"B4H0150",3.39166666666667,2019-04-13 08:12:07,2019-04-13 08:15:28,2.5,0,10,1,-1,4,2019-04-13 08:09:00,2019-04-13 08:17:59,NA,-34,0,1,0,1,2,NA,1,1,"0",0,1,1,0,0.294840294840295,0.294840294840295,2019-04-13,8
"2821",125,"B4H0150",3.39166666666667,2019-04-13 08:12:07,2019-04-13 08:15:28,2.5,0,10,1,-1,4,2019-04-13 08:09:00,2019-04-13 08:17:59,"during",-34,0,0,0,0,2,"during",0,0,"0",0,0,0,0,0,0,2019-04-13,8
"2822",125,"B4H0150",3.39166666666667,2019-04-13 08:12:07,2019-04-13 08:15:28,2.5,0,10,1,-1,4,2019-04-13 08:09:00,2019-04-13 08:17:59,"after",-34,0,0,0,0,2,"after",0,0,"0",0,0,0,0,0,0,2019-04-13,8
"2823",125,"B4H0150",673.541433334351,2019-04-13 19:28:05,2019-04-14 06:41:35,2.486,-1,1006,1,1,4,2019-04-13 19:14:00,2019-04-13 19:42:59,"before",-34,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-14,6
"2824",125,"B4H0150",673.541433334351,2019-04-13 19:28:05,2019-04-14 06:41:35,2.486,-1,1006,1,1,4,2019-04-13 19:14:00,2019-04-13 19:42:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-14,6
"2825",125,"B4H0150",673.541433334351,2019-04-13 19:28:05,2019-04-14 06:41:35,2.486,-1,1006,1,1,4,2019-04-13 19:14:00,2019-04-13 19:42:59,"during",-34,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-14,6
"2826",125,"B4H0150",673.541433334351,2019-04-13 19:28:05,2019-04-14 06:41:35,2.486,1,11,1,1,5,2019-04-14 06:12:00,2019-04-14 07:10:59,"during",-34,134,93,1,1,29,"during",227,1,"1",20,11,24,4.46666666666667,3.1,7.56666666666667,2019-04-14,6
"2827",125,"B4H0150",673.541433334351,2019-04-13 19:28:05,2019-04-14 06:41:35,2.486,1,11,1,1,5,2019-04-14 06:12:00,2019-04-14 07:10:59,NA,-34,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-14,6
"2828",125,"B4H0150",673.541433334351,2019-04-13 19:28:05,2019-04-14 06:41:35,2.486,1,11,1,1,5,2019-04-14 06:12:00,2019-04-14 07:10:59,"after",-34,1,2,1,1,29,"after",3,1,"1",1,1,2,0.0333333333333333,0.0666666666666667,0.1,2019-04-14,6
"2829",125,"B4H0150",7.78705000082652,2019-04-14 07:43:52,2019-04-14 07:51:38,1.223,0,12,1,1,5,2019-04-14 07:37:00,2019-04-14 07:58:59,"before",-34,0,0,0,0,6,"before",0,0,"0",0,0,0,0,0,0,2019-04-14,7
"2830",125,"B4H0150",7.78705000082652,2019-04-14 07:43:52,2019-04-14 07:51:38,1.223,0,12,1,1,5,2019-04-14 07:37:00,2019-04-14 07:58:59,NA,-34,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-14,7
"2831",125,"B4H0150",7.78705000082652,2019-04-14 07:43:52,2019-04-14 07:51:38,1.223,0,12,1,1,5,2019-04-14 07:37:00,2019-04-14 07:58:59,"during",-34,1,7,1,1,7,"during",8,1,"1",1,2,3,0.128418335556322,0.898928348894256,1.02734668445058,2019-04-14,7
